Analyze depth volumes, 0.61952, 0.620544, 0.623648, 0.626656, 0.620544, 0.622592, 0.622592, 0.621568, 0.624608, 0.623584, 0.627712, 0.625664, 0.626688, 0.6216, 0.622592, 0.622592, 0.627712, 0.626688, 0.62672, 0.61952, 0.628704, 0.625664, 0.627744, 0.619552, 0.622592, 0.620512, 0.627712, 0.620544, 0.623584, 0.624672, 0.62768, 0.624608, 0.6216, 0.623584, 0.626656, 0.625664, 0.627744, 0.622624, 0.621568, 0.62464, 0.622592, 0.626688, 0.6216, 0.619488, 0.627712, 0.61952, 0.62464, 0.619552, 0.627712, 0.620544, 0.628768, 0.620576, 0.626688, 0.623584, 0.628704, 0.62464, 0.622592, 0.625696, 0.627712, 0.62672, 0.622592, 0.618496, 0.626688, 0.626688, 0.62464, 0.622592, 0.64512, 0.62464, 0.622592, 0.625696, 0.62672, 0.644096, 0.62464, 0.61952, 0.618464, 0.62464, 0.627712, 0.62672, 0.627712, 0.62464, 0.626656, 0.669696, 0.625664, 0.625696, 0.62672, 0.62464, 0.627744, 0.619488, 0.625632, 0.620544, 0.658464, 0.625696, 0.622592, 0.621536, 0.627712, 0.685056, 0.626656, 0.627712, 0.62464, 0.621568, 0.642016, 0.627712, 0.621568, 0.626688, 0.621568, 0.640992, 0.62672, 0.618528, 0.620512, 0.623616, 0.627712, 0.620544, 0.620512, 0.625664, 0.64208, 0.627744, 0.62672, 0.619552, 0.628704, 0.684064, 0.62464, 0.627712, 0.623584, 0.626688, 0.627712, 0.623584, 0.626656, 0.625696, 0.62464, 0.625664, 0.625664, 0.61952, 0.625664, 0.625664, 0.623584, 0.622592, 0.62256, 0.621536, 0.671776, 0.632832, 0.620576, 0.625664, 0.620544, 0.647168, 0.622592, 0.625664, 0.62672, 0.62464, 0.65744, 0.624608, 0.627712, 0.626688, 0.625696, 0.62464, 0.62464, 0.620544, 0.619552, 0.625664, 0.628704, 0.61952, 0.623584, 0.622592, 0.626656, 0.63488, 0.620544, 0.620512, 0.623648, 0.628768, 0.627712, 0.61952, 0.625632, 0.627744, 0.674816, 0.623616, 0.62464, 0.62464, 0.618464, 0.651232, 0.622592, 0.62672, 0.628704, 0.627712, 0.62464, 0.619552, 0.635904, 0.625696, 0.652288, 0.625664, 0.628736, 0.62464, 0.626688, 0.624608, 0.62464, 0.620544, 0.625632, 0.620512, 0.65024, 0.626688, 0.627712, 0.625664, 0.627712, 0.625664, 0.622624, 0.618464, 0.625696, 0.64512, 0.626688, 0.623584, 0.627712, 0.626656, 0.62672, 0.62464, 0.618528, 0.624608, 0.623584, 0.625664, 0.623648, 0.62464, 0.62672, 0.62672, 0.630816, 0.624608, 0.620544, 0.61952, 0.626656, 0.65024, 0.623616, 0.625664, 0.62672, 0.62464, 0.625632, 0.623648, 0.627712, 0.625664, 0.62768, 0.625632, 0.61952, 0.620544, 0.625696, 0.623584, 0.626656, 0.62464, 0.625632, 0.621536, 0.627712, 0.623616, 0.636928, 0.623648, 0.620512, 0.62672, 0.625664, 0.62464, 0.622592, 0.624672, 0.625664, 0.622624, 0.62464, 0.62672, 0.630752, 0.626688, 0.623584, 0.625632, 0.62464, 0.62976, 0.625664, 0.624672, 0.626656, 0.62464, 0.627712, 0.626656, 0.623584, 0.625664, 0.626656, 0.625632, 0.626656, 0.624672, 0.62464, 0.65024, 0.627712, 0.620544, 0.626656, 0.623584, 0.627712, 0.623584, 0.623584, 0.625696, 0.625696, 0.627712, 0.627712, 0.625664, 0.623584, 0.621536, 0.62672, 0.623648, 0.622592, 0.625632, 0.628768, 0.63488, 0.62768, 0.62464, 0.625664, 0.623648, 0.62672, 0.626688, 0.632832, 0.622592, 0.66048, 0.625664, 0.623616, 0.625664, 0.623584, 0.626688, 0.62464, 0.627712, 0.621536, 0.617472, 0.625632, 0.62672, 0.626688, 0.625696, 0.625696, 0.690176, 0.623648, 0.64208, 0.6216, 0.655328, 0.623584, 0.620544, 0.62976, 0.620576, 0.642048, 0.627712, 0.620544, 0.61952, 0.62464, 0.693216, 0.62672, 0.62464, 0.627712, 0.620512, 0.625696, 0.61952, 0.622592, 0.620544, 0.626656, 0.657408, 0.627744, 0.625632, 0.622592, 0.685088, 0.625664, 0.61952, 0.628768, 0.617472, 0.623648, 0.626688, 0.623584, 0.625664, 0.627712, 0.62464, 0.625664, 0.622592, 0.625696, 0.627712, 0.640992, 0.62464, 0.62464, 0.626688, 0.6216, 0.677888, 0.62672, 0.619552, 0.622592, 0.626656, 0.62672, 0.625696, 0.629792, 0.626656, 0.627744, 0.625664, 0.621536, 0.626688, 0.61952, 0.62672, 0.627744, 0.6216, 0.619488, 0.628768, 0.626656, 0.625696, 0.620512, 0.62464, 0.618464, 0.623616, 0.625696, 0.618464, 0.62672, 0.624608, 0.625696, 0.619552, 0.62464, 0.618464, 0.669696, 0.625632, 0.622592, 0.618464, 0.627744, 0.656352, 0.62672, 0.622592, 0.62672, 0.62464, 0.656352, 0.625664, 0.61952, 0.620544, 0.62672, 0.62464, 0.631776, 0.620544, 0.621536, 0.627744, 0.627712, 0.626688, 0.61952, 0.625664, 0.625664, 0.625632, 0.620512, 0.61952, 0.622592, 0.626656, 0.625632, 0.619552, 0.619552, 0.625632, 0.626688, 0.625664, 0.626656, 0.62464, 0.618528, 0.62672, 0.626688, 0.625696, 0.622592, 0.642048, 0.625664, 0.61952, 0.627712, 0.61952, 0.626688, 0.627712, 0.620544, 0.61952, 0.627712, 0.625664, 0.627712, 0.61952, 0.627712, 0.621536, 0.644064, 0.623648, 0.620512, 0.627712, 0.622592, 0.625632, 0.627712, 0.619552, 0.620576, 0.627712, 0.62464, 0.625696, 0.628704, 0.621536, 0.62976, 0.625664, 0.625632, 0.62464, 0.622592, 0.626656, 0.631808, 0.62672, 0.626656, 0.626688, 0.627712, 0.626688, 0.634848, 0.625632, 0.618496, 0.627712, 0.623648, 0.621536, 0.623584, 0.626688, 0.625696, 0.6216, 0.620512, 0.61952, 0.625664, 0.627712, 0.618528, 0.622592, 0.623584, 0.626656, 0.623584, 0.6216, 0.61952, 0.622592, 0.629792, 0.625664, 0.625632, 0.626656, 0.618464, 0.625664, 0.627712, 0.618528, 0.62672, 0.674816, 0.625696, 0.620576, 0.623584, 0.626688, 0.62464, 0.625632, 0.618464, 0.621568, 0.623648, 0.623648, 0.626688, 0.626688, 0.62464, 0.632864, 0.627712, 0.62976, 0.6216, 0.620512, 0.62768, 0.625664, 0.63696, 0.622592, 0.626688, 0.642048, 
Blur and upsample, 0.877536, 0.88064, 0.879584, 0.881696, 0.873472, 0.878592, 0.87248, 0.8776, 0.873472, 0.886816, 0.878592, 0.881632, 0.87856, 0.876576, 0.878592, 0.876544, 0.878592, 0.885792, 0.882656, 0.873472, 0.87248, 0.871392, 0.886784, 0.881632, 0.879584, 0.8776, 0.878592, 0.874464, 0.873472, 0.879584, 0.883712, 0.881696, 0.878592, 0.876576, 0.87552, 0.8888, 0.878592, 0.880608, 0.873472, 0.876576, 0.874528, 0.874496, 0.876544, 0.882688, 0.87552, 0.879648, 0.878592, 0.8704, 0.87552, 0.87552, 0.877536, 0.88064, 0.871424, 0.881696, 0.879648, 0.882688, 0.870368, 0.884704, 0.883712, 0.868352, 0.876512, 0.87552, 0.881664, 0.880608, 0.883712, 0.88064, 0.980992, 0.883712, 0.879584, 0.885792, 0.878592, 0.885728, 0.879616, 0.879584, 0.874496, 0.87552, 0.924704, 0.88064, 0.87552, 0.884704, 0.882688, 0.946176, 0.88064, 0.869344, 0.876544, 0.88064, 0.881664, 0.874528, 0.879616, 0.879584, 0.93696, 0.881632, 0.877536, 0.878624, 0.883744, 0.989184, 0.891936, 0.88272, 0.8776, 0.875552, 0.883744, 0.88064, 0.8776, 0.876544, 0.878592, 0.937984, 0.879584, 0.872416, 0.87552, 0.882656, 0.87552, 0.872448, 0.879648, 0.874464, 0.886752, 0.880608, 0.878592, 0.877568, 0.868352, 0.883712, 0.881632, 0.871392, 0.87248, 0.879648, 0.88064, 0.899072, 0.88272, 0.877536, 0.88064, 0.883712, 0.887808, 0.873472, 0.88272, 0.88576, 0.881696, 0.874528, 0.876544, 0.873472, 0.900064, 0.882688, 0.874496, 0.877568, 0.871456, 0.941056, 0.884768, 0.878592, 0.877536, 0.873472, 0.925696, 0.881696, 0.871424, 0.876544, 0.872416, 0.880608, 0.88576, 0.874464, 0.873472, 0.883712, 0.886784, 0.87552, 0.876544, 0.873472, 0.947232, 0.909344, 0.87856, 0.8776, 0.879584, 0.887808, 0.88064, 0.871424, 0.879648, 0.880608, 0.879584, 0.88368, 0.87552, 0.8704, 0.875552, 0.88784, 0.882688, 0.883712, 0.875552, 0.920576, 0.880608, 0.872448, 0.879648, 0.87552, 0.922624, 0.887808, 0.875488, 0.875552, 0.880608, 0.884768, 0.883712, 0.871456, 0.871424, 0.874528, 0.903168, 0.881632, 0.876544, 0.8704, 0.876512, 0.883712, 0.878624, 0.873472, 0.877536, 0.957472, 0.880608, 0.881696, 0.872448, 0.88064, 0.882688, 0.883712, 0.874464, 0.872448, 0.879648, 0.88064, 0.898048, 0.876576, 0.872448, 0.873472, 0.901088, 0.881696, 0.874528, 0.87552, 0.873472, 0.909344, 0.882656, 0.874464, 0.878592, 0.882656, 0.883712, 0.873472, 0.87552, 0.881696, 0.927776, 0.88272, 0.8776, 0.8776, 0.878592, 0.891904, 0.883712, 0.884768, 0.883712, 0.8776, 0.88576, 0.88368, 0.869344, 0.878592, 0.880672, 0.932864, 0.882688, 0.873472, 0.884768, 0.931808, 0.88576, 0.875488, 0.8704, 0.874464, 0.91648, 0.881664, 0.88064, 0.87552, 0.870368, 0.892896, 0.883712, 0.873472, 0.874528, 0.8776, 0.882688, 0.881696, 0.8776, 0.87856, 0.871456, 0.891936, 0.893952, 0.873472, 0.871424, 0.88272, 0.881696, 0.876512, 0.87248, 0.879648, 0.918528, 0.879648, 0.872448, 0.876544, 0.875488, 0.922592, 0.883712, 0.878592, 0.876576, 0.8776, 0.925696, 0.886784, 0.874528, 0.878592, 0.879584, 0.905248, 0.878592, 0.875552, 0.873472, 0.881632, 0.884704, 0.871424, 0.88576, 0.874464, 0.980992, 0.88064, 0.877568, 0.873472, 0.871456, 0.886784, 0.879648, 0.883712, 0.87552, 0.877568, 0.88064, 0.878592, 0.876544, 0.871424, 0.875488, 0.95536, 0.886752, 0.87856, 0.87552, 0.968736, 0.884768, 0.87552, 0.874464, 0.872416, 0.967712, 0.883712, 0.87552, 0.873472, 0.88576, 0.97488, 0.88576, 0.877536, 0.879584, 0.88272, 0.883712, 0.883712, 0.876576, 0.87248, 0.879648, 0.954368, 0.880608, 0.87552, 0.878592, 0.953344, 0.882688, 0.886816, 0.877568, 0.876544, 0.884704, 0.88576, 0.87552, 0.881696, 0.882688, 0.891904, 0.882656, 0.877568, 0.873472, 0.876544, 0.904224, 0.8776, 0.877536, 0.867296, 0.876512, 0.884768, 0.886752, 0.877536, 0.872448, 0.919584, 0.88368, 0.88064, 0.886752, 0.876576, 0.888832, 0.878592, 0.876576, 0.87248, 0.88064, 0.886752, 0.886784, 0.878592, 0.878624, 0.8704, 0.884768, 0.88272, 0.876544, 0.873472, 0.879648, 0.880608, 0.892896, 0.8776, 0.87552, 0.952352, 0.881664, 0.874528, 0.884768, 0.877568, 0.887776, 0.892928, 0.87552, 0.87248, 0.877536, 0.925728, 0.884704, 0.874464, 0.878592, 0.880672, 0.924704, 0.88064, 0.879584, 0.876576, 0.869344, 0.881664, 0.879648, 0.8776, 0.873504, 0.927712, 0.881664, 0.877568, 0.875552, 0.877568, 0.883712, 0.878592, 0.871424, 0.875488, 0.874464, 0.881696, 0.884768, 0.874464, 0.879584, 0.881696, 0.884768, 0.878592, 0.876576, 0.87248, 0.874464, 0.926688, 0.879584, 0.88064, 0.88576, 0.888832, 0.906272, 0.873472, 0.876544, 0.876576, 0.88272, 0.88576, 0.877536, 0.876544, 0.883712, 0.883712, 0.88576, 0.877536, 0.875552, 0.87552, 0.944128, 0.879584, 0.872448, 0.877568, 0.8776, 0.910368, 0.8776, 0.874464, 0.872416, 0.88576, 0.878592, 0.882656, 0.881664, 0.88064, 0.88576, 0.883744, 0.879648, 0.876544, 0.882656, 0.895008, 0.882656, 0.881632, 0.883712, 0.8776, 0.883712, 0.884704, 0.88064, 0.878592, 0.87552, 0.89904, 0.88368, 0.878592, 0.881664, 0.884768, 0.881664, 0.879584, 0.88064, 0.874528, 0.948224, 0.884768, 0.877536, 0.876576, 0.881696, 0.88576, 0.88784, 0.881632, 0.874496, 0.879584, 0.886752, 0.878592, 0.881664, 0.871456, 0.87552, 0.884768, 0.898048, 0.877536, 0.8704, 0.88272, 0.879584, 0.891904, 0.8776, 0.873472, 0.884736, 0.878592, 0.879648, 0.877536, 0.878592, 0.892928, 0.883712, 0.883712, 0.884768, 0.872416, 0.88064, 0.902112, 0.876512, 0.878592, 0.879648, 0.88064, 0.892928, 0.878624, 0.879648, 0.886816, 
Copy texture to memory, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0, 0.810016, 0, 0, 0, 0, 0.838656, 0, 0, 0, 0, 0.75472, 0, 0, 0, 0, 0.821248, 0, 0, 0, 0.75776, 0, 0, 0, 0, 0.755712, 0, 0, 0, 0, 0.7936, 0, 0, 0, 0, 0.75776, 0, 0, 0, 0, 0.784416, 0, 0, 0, 0.834528, 0, 0, 0, 0, 0.771072, 0, 0, 0, 0, 0.804832, 0, 0, 0, 0, 0.867328, 0, 0, 0, 0, 0.75776, 0, 0, 0, 0.797696, 0, 0, 0, 0, 0.799744, 0, 0, 0, 0, 0.789504, 0, 0, 0, 0, 0.75776, 0, 0, 0, 0, 0.75776, 0, 0, 0, 0.813056, 0, 0, 0, 0, 0.801824, 0, 0, 0, 0, 0.777216, 0, 0, 0, 0, 0.905184, 0, 0, 0, 0, 0.755712, 0, 0, 0, 0.75472, 0, 0, 0, 0, 0.789472, 0, 0, 0, 0, 0.811008, 0, 0, 0, 0, 0.835584, 0, 0, 0, 0, 0.78848, 0, 0, 0, 0.893952, 0, 0, 0, 0, 0.794592, 0, 0, 0, 0, 0.771072, 0, 0, 0, 0, 0.762848, 0, 0, 0, 0, 0.891936, 0, 0, 0, 1.12947, 0, 0, 0, 0, 0.84784, 0, 0, 0, 0, 0.83248, 0, 0, 0, 0, 0.797696, 0, 0, 0, 0, 0.761824, 0, 0, 0, 0.754656, 0, 0, 0, 0, 0.792576, 0, 0, 0, 0, 0.838656, 0, 0, 0, 0, 0.81408, 0, 0, 0, 0, 0.817152, 0, 0, 0, 0.95744, 0, 0, 0, 0, 0.84992, 0, 0, 0, 0, 0.754656, 0, 0, 0, 0, 0.755712, 0, 0, 0, 0, 0.758816, 0, 0, 0, 0.79152, 0, 0, 0, 0, 0.753632, 0, 0, 0, 0, 0.77616, 0, 0, 0, 0, 0.753664, 0, 0, 0, 0, 0.753632, 0, 0, 0, 0.763872, 0, 0, 0, 0, 0.794592, 0, 0, 0, 0, 0.76592, 0, 0, 0, 0, 0.864224, 0, 0, 0, 0, 0.792576, 0, 0, 0, 0.78128, 0, 0, 0, 0, 0.750592, 0, 0, 0, 0, 0.818176, 0, 0, 0, 0, 0.75776, 0, 0, 0, 0, 0.937984, 0, 0, 0, 0.75776, 0, 0, 0, 0, 0.790528, 0, 0, 0, 0, 0.761888, 0, 0, 0, 0, 0.777216, 0, 0, 0, 0, 0.812, 0, 0, 0, 0.792576, 0, 0, 0, 0, 0.7936, 0, 0, 0, 0, 0.813056, 0, 0, 0, 0, 0.812, 0, 0, 0, 0, 0.736224, 0, 0, 0, 0.750592, 0, 0, 0, 0, 0.792576, 0, 0, 0, 0, 0.764928, 0, 0, 0, 0, 0.775168, 0, 0, 0, 0, 0.754688, 0, 0, 0, 0.75776, 0, 0, 0, 0, 0.754656, 0, 0, 0, 0, 0.748576, 0, 0, 0, 0, 0.764896, 0, 0, 0, 0, 0.758816, 0, 0, 0, 0.964608, 0, 0, 0, 0, 0.787456, 0, 0, 0, 0, 0.815104, 0, 0, 0, 0, 0.79872, 0, 0, 0, 0, 0.794656, 0, 0, 0, 0.86528, 0, 0, 0, 0, 0.804864, 0, 0, 0, 0, 0.813056, 0, 0, 0, 0, 0.790528, 0, 0, 0, 0, 0.988192, 0, 0, 0, 0.78848, 0, 0, 0, 0, 0.777184, 0, 0, 0, 0, 0.83248, 0, 0, 0, 0, 0.84688, 0, 0, 0, 0, 0.777248, 0, 0, 0, 0.78848, 
Cutout, 0.062464, 0.062464, 0.062464, 0.062464, 0.062432, 0.063488, 0.062464, 0.061408, 0.061472, 0.061472, 0.062464, 0.062496, 0.062464, 0.063488, 0.062464, 0.061472, 0.062464, 0.061408, 0.062464, 0.061472, 0.063456, 0.063456, 0.062464, 0.062464, 0.061408, 0.062464, 0.062464, 0.062464, 0.062496, 0.06352, 0.063456, 0.061472, 0.062464, 0.061408, 0.062464, 0.061472, 0.062464, 0.062464, 0.062464, 0.061408, 0.061472, 0.061472, 0.062464, 0.062464, 0.062464, 0.063456, 0.062464, 0.062496, 0.061472, 0.061472, 0.062464, 0.061472, 0.063488, 0.06352, 0.062464, 0.06144, 0.06352, 0.06144, 0.062464, 0.062464, 0.06352, 0.06448, 0.063456, 0.061472, 0.06144, 0.061408, 0.063488, 0.062432, 0.062464, 0.062496, 0.062464, 0.063488, 0.063488, 0.063488, 0.064512, 0.065536, 0.080896, 0.064544, 0.063456, 0.062464, 0.061472, 0.066592, 0.061408, 0.058368, 0.059392, 0.057344, 0.057344, 0.057376, 0.058368, 0.059392, 0.059392, 0.060416, 0.059424, 0.059424, 0.062464, 0.061408, 0.062464, 0.062464, 0.062464, 0.063488, 0.067584, 0.062464, 0.06448, 0.062464, 0.065536, 0.064512, 0.06352, 0.06448, 0.06448, 0.063488, 0.061472, 0.058368, 0.053248, 0.051168, 0.049152, 0.045024, 0.046048, 0.045056, 0.045056, 0.045056, 0.041952, 0.040992, 0.039904, 0.04096, 0.039936, 0.037888, 0.036832, 0.034848, 0.036832, 0.037888, 0.037856, 0.03888, 0.037888, 0.03888, 0.037888, 0.036896, 0.036864, 0.035808, 0.034816, 0.034816, 0.03376, 0.036864, 0.034816, 0.035808, 0.033824, 0.034816, 0.034816, 0.034784, 0.034816, 0.03376, 0.034816, 0.034816, 0.03584, 0.034816, 0.034848, 0.034816, 0.035808, 0.03584, 0.034848, 0.034816, 0.034816, 0.035808, 0.035808, 0.03584, 0.03584, 0.032768, 0.03376, 0.034816, 0.032768, 0.032768, 0.034816, 0.03376, 0.033824, 0.03376, 0.032768, 0.0328, 0.0328, 0.03376, 0.034816, 0.034816, 0.035808, 0.03584, 0.036832, 0.036864, 0.035808, 0.035808, 0.034816, 0.032768, 0.035808, 0.036864, 0.035872, 0.035872, 0.03584, 0.036864, 0.037888, 0.037888, 0.04096, 0.038944, 0.039936, 0.039936, 0.039936, 0.039936, 0.03888, 0.037888, 0.036864, 0.037888, 0.036832, 0.036864, 0.037888, 0.03888, 0.037888, 0.037888, 0.037888, 0.039936, 0.038944, 0.040928, 0.040992, 0.039936, 0.038944, 0.034784, 0.031744, 0.031776, 0.032768, 0.033824, 0.036832, 0.039936, 0.041952, 0.044032, 0.044, 0.044, 0.045056, 0.045056, 0.046048, 0.047104, 0.046112, 0.04608, 0.047104, 0.047104, 0.04608, 0.046048, 0.046048, 0.047072, 0.049184, 0.048096, 0.050176, 0.049184, 0.046048, 0.04608, 0.045056, 0.041984, 0.036832, 0.032768, 0.031712, 0.032768, 0.034784, 0.033824, 0.035872, 0.038944, 0.040928, 0.044, 0.046048, 0.044, 0.04912, 0.054272, 0.0584, 0.05936, 0.066528, 0.060416, 0.068576, 0.066528, 0.0696, 0.074784, 0.074752, 0.073696, 0.079872, 0.07888, 0.080896, 0.084992, 0.083936, 0.073728, 0.072704, 0.065536, 0.062496, 0.061408, 0.058368, 0.057312, 0.057344, 0.058336, 0.057376, 0.055328, 0.056352, 0.057376, 0.055296, 0.055296, 0.055296, 0.055296, 0.055296, 0.055296, 0.056352, 0.057344, 0.057344, 0.058368, 0.059392, 0.060416, 0.062464, 0.065536, 0.072672, 0.077824, 0.084992, 0.087008, 0.084992, 0.084, 0.08192, 0.081952, 0.071648, 0.060416, 0.063488, 0.062464, 0.070624, 0.070656, 0.077824, 0.089088, 0.09424, 0.09728, 0.095232, 0.094176, 0.095232, 0.09216, 0.089056, 0.08704, 0.105472, 0.102432, 0.106528, 0.106528, 0.107488, 0.125984, 0.115712, 0.116704, 0.121824, 0.120832, 0.124928, 0.124928, 0.12288, 0.120864, 0.118816, 0.135168, 0.11776, 0.11568, 0.113632, 0.128, 0.113664, 0.110592, 0.110592, 0.111584, 0.110592, 0.109536, 0.111616, 0.109568, 0.110592, 0.110592, 0.109568, 0.110592, 0.110592, 0.108512, 0.111648, 0.108576, 0.106464, 0.108512, 0.107488, 0.109536, 0.10752, 0.106528, 0.108512, 0.109536, 0.108576, 0.10752, 0.106464, 0.106528, 0.10752, 0.106528, 0.106528, 0.105472, 0.106528, 0.106496, 0.106528, 0.105472, 0.106528, 0.105472, 0.108544, 0.106528, 0.106464, 0.105472, 0.106528, 0.106464, 0.106496, 0.106528, 0.105472, 0.110592, 0.109568, 0.10752, 0.10752, 0.108576, 0.10752, 0.10752, 0.107552, 0.106464, 0.10752, 0.10752, 0.10752, 0.107488, 0.10752, 0.10752, 0.109536, 0.107552, 0.10752, 0.108544, 0.1096, 0.112608, 0.109536, 0.108544, 0.108544, 0.111648, 0.11264, 0.109568, 0.114688, 0.107552, 0.111584, 0.110592, 0.111584, 0.110592, 0.109568, 0.111584, 0.109536, 0.1096, 0.1096, 0.109536, 0.11264, 0.110592, 0.108544, 0.109536, 0.109568, 0.11056, 0.110592, 0.110592, 0.110592, 0.111648, 0.110592, 0.108544, 0.110592, 0.11056, 0.116768, 0.111584, 0.110592, 0.108576, 0.110592, 0.113696, 0.110592, 0.110592, 0.110592, 0.1096, 0.114656, 0.110592, 0.11056, 0.110592, 0.110592, 0.110592, 0.111584, 0.109536, 0.110592, 0.110592, 0.111648, 0.109536, 0.110592, 0.110592, 0.11264, 0.110592, 0.110592, 0.108512, 0.1096, 0.11264, 0.110592, 0.109568, 0.11056, 0.109536, 0.113664, 0.110592, 0.110592, 0.11056, 0.111648, 0.113664, 0.109568, 0.109568, 0.110592, 0.112608, 0.111648, 0.109536, 0.110592, 0.110592, 0.112672, 0.111584, 0.110592, 0.110592, 0.111584, 0.113696, 0.110592, 0.11056, 0.110592, 0.1096, 0.113696, 0.110592, 0.110592, 0.109536, 0.111584, 0.113632, 0.111584, 0.110592, 0.110592, 0.113632, 0.111648, 0.108512, 0.111648, 0.110592, 0.112608, 0.111584, 0.1096, 0.109568, 0.110592, 0.113664, 0.111648, 0.110592, 0.110592, 0.112608, 0.111648, 0.110592, 0.109536, 0.109568, 0.110592, 0.110592, 0.110592, 0.11056, 0.109568, 0.113696, 
